col1,col2,col3,col4,t,col6,g,col8,col_value
non-markov,N:,3,t:,0.236,g:,0.356,pingjunzhi:,0.010744142
non-markov,N:,3,t:,0.236,g:,0.36,pingjunzhi:,0.012875606
non-markov,N:,3,t:,0.236,g:,0.364,pingjunzhi:,0.012061088
non-markov,N:,3,t:,0.236,g:,0.368,pingjunzhi:,0.009828537
non-markov,N:,3,t:,0.236,g:,0.372,pingjunzhi:,0.012118541
non-markov,N:,3,t:,0.236,g:,0.376,pingjunzhi:,0.012766306
non-markov,N:,3,t:,0.236,g:,0.38,pingjunzhi:,0.012539818
non-markov,N:,3,t:,0.236,g:,0.384,pingjunzhi:,0.012275719
non-markov,N:,3,t:,0.236,g:,0.388,pingjunzhi:,0.01268416
non-markov,N:,3,t:,0.236,g:,0.392,pingjunzhi:,0.009533281
non-markov,N:,3,t:,0.236,g:,0.396,pingjunzhi:,0.01273206
non-markov,N:,3,t:,0.236,g:,0.4,pingjunzhi:,0.011313622
non-markov,N:,3,t:,0.24,g:,0,pingjunzhi:,0.011602759
non-markov,N:,3,t:,0.24,g:,0.004,pingjunzhi:,0.009151213
non-markov,N:,3,t:,0.24,g:,0.008,pingjunzhi:,0.01017789
non-markov,N:,3,t:,0.24,g:,0.012,pingjunzhi:,0.009506661
non-markov,N:,3,t:,0.24,g:,0.016,pingjunzhi:,0.0092117
non-markov,N:,3,t:,0.24,g:,0.02,pingjunzhi:,0.00926361
non-markov,N:,3,t:,0.24,g:,0.024,pingjunzhi:,0.010346101
non-markov,N:,3,t:,0.24,g:,0.028,pingjunzhi:,0.009488526
non-markov,N:,3,t:,0.24,g:,0.032,pingjunzhi:,0.009671003
non-markov,N:,3,t:,0.24,g:,0.036,pingjunzhi:,0.008658004
non-markov,N:,3,t:,0.24,g:,0.04,pingjunzhi:,0.010204094
non-markov,N:,3,t:,0.24,g:,0.044,pingjunzhi:,0.010065426
non-markov,N:,3,t:,0.24,g:,0.048,pingjunzhi:,0.010629399
non-markov,N:,3,t:,0.24,g:,0.052,pingjunzhi:,0.010151793
non-markov,N:,3,t:,0.24,g:,0.056,pingjunzhi:,0.009453763
non-markov,N:,3,t:,0.24,g:,0.06,pingjunzhi:,0.009590463
non-markov,N:,3,t:,0.24,g:,0.064,pingjunzhi:,0.009555832
non-markov,N:,3,t:,0.24,g:,0.068,pingjunzhi:,0.01052097
non-markov,N:,3,t:,0.24,g:,0.072,pingjunzhi:,0.010298806
non-markov,N:,3,t:,0.24,g:,0.076,pingjunzhi:,0.00997133
non-markov,N:,3,t:,0.24,g:,0.08,pingjunzhi:,0.008665188
non-markov,N:,3,t:,0.24,g:,0.084,pingjunzhi:,0.010572838
non-markov,N:,3,t:,0.24,g:,0.088,pingjunzhi:,0.00902344
non-markov,N:,3,t:,0.24,g:,0.092,pingjunzhi:,0.009224376
non-markov,N:,3,t:,0.24,g:,0.096,pingjunzhi:,0.009166565
non-markov,N:,3,t:,0.24,g:,0.1,pingjunzhi:,0.009324826
non-markov,N:,3,t:,0.24,g:,0.104,pingjunzhi:,0.009005517
non-markov,N:,3,t:,0.24,g:,0.108,pingjunzhi:,0.010921286
non-markov,N:,3,t:,0.24,g:,0.112,pingjunzhi:,0.011660181
non-markov,N:,3,t:,0.24,g:,0.116,pingjunzhi:,0.011085813
non-markov,N:,3,t:,0.24,g:,0.12,pingjunzhi:,0.010190272
non-markov,N:,3,t:,0.24,g:,0.124,pingjunzhi:,0.011434558
non-markov,N:,3,t:,0.24,g:,0.128,pingjunzhi:,0.0108586
non-markov,N:,3,t:,0.24,g:,0.132,pingjunzhi:,0.008330115
non-markov,N:,3,t:,0.24,g:,0.136,pingjunzhi:,0.00990139
non-markov,N:,3,t:,0.24,g:,0.14,pingjunzhi:,0.009995993
non-markov,N:,3,t:,0.24,g:,0.144,pingjunzhi:,0.011068341
non-markov,N:,3,t:,0.24,g:,0.148,pingjunzhi:,0.010169304
non-markov,N:,3,t:,0.24,g:,0.152,pingjunzhi:,0.009806578
non-markov,N:,3,t:,0.24,g:,0.156,pingjunzhi:,0.010890493
non-markov,N:,3,t:,0.24,g:,0.16,pingjunzhi:,0.010511194
non-markov,N:,3,t:,0.24,g:,0.164,pingjunzhi:,0.010773627
non-markov,N:,3,t:,0.24,g:,0.168,pingjunzhi:,0.010611339
non-markov,N:,3,t:,0.24,g:,0.172,pingjunzhi:,0.010948499
non-markov,N:,3,t:,0.24,g:,0.176,pingjunzhi:,0.010879816
non-markov,N:,3,t:,0.24,g:,0.18,pingjunzhi:,0.010874937
non-markov,N:,3,t:,0.24,g:,0.184,pingjunzhi:,0.010395544
non-markov,N:,3,t:,0.24,g:,0.188,pingjunzhi:,0.011042012
non-markov,N:,3,t:,0.24,g:,0.192,pingjunzhi:,0.011714351
non-markov,N:,3,t:,0.24,g:,0.196,pingjunzhi:,0.010765179
non-markov,N:,3,t:,0.24,g:,0.2,pingjunzhi:,0.011086717
non-markov,N:,3,t:,0.24,g:,0.204,pingjunzhi:,0.009712672
non-markov,N:,3,t:,0.24,g:,0.208,pingjunzhi:,0.010256081
non-markov,N:,3,t:,0.24,g:,0.212,pingjunzhi:,0.010376466
non-markov,N:,3,t:,0.24,g:,0.216,pingjunzhi:,0.01272583
non-markov,N:,3,t:,0.24,g:,0.22,pingjunzhi:,0.010161961
non-markov,N:,3,t:,0.24,g:,0.224,pingjunzhi:,0.00940418
non-markov,N:,3,t:,0.24,g:,0.228,pingjunzhi:,0.011041857
non-markov,N:,3,t:,0.24,g:,0.232,pingjunzhi:,0.010338609
non-markov,N:,3,t:,0.24,g:,0.236,pingjunzhi:,0.009760829
non-markov,N:,3,t:,0.24,g:,0.24,pingjunzhi:,0.009990469
non-markov,N:,3,t:,0.24,g:,0.244,pingjunzhi:,0.013138797
non-markov,N:,3,t:,0.24,g:,0.248,pingjunzhi:,0.010384177
non-markov,N:,3,t:,0.24,g:,0.252,pingjunzhi:,0.01296453
non-markov,N:,3,t:,0.24,g:,0.256,pingjunzhi:,0.010713696
non-markov,N:,3,t:,0.24,g:,0.26,pingjunzhi:,0.011097238
non-markov,N:,3,t:,0.24,g:,0.264,pingjunzhi:,0.01160697
non-markov,N:,3,t:,0.24,g:,0.268,pingjunzhi:,0.011863318
non-markov,N:,3,t:,0.24,g:,0.272,pingjunzhi:,0.009632451
non-markov,N:,3,t:,0.24,g:,0.276,pingjunzhi:,0.010447106
non-markov,N:,3,t:,0.24,g:,0.28,pingjunzhi:,0.011184132
non-markov,N:,3,t:,0.24,g:,0.284,pingjunzhi:,0.010004136
non-markov,N:,3,t:,0.24,g:,0.288,pingjunzhi:,0.00976649
non-markov,N:,3,t:,0.24,g:,0.292,pingjunzhi:,0.011829282
non-markov,N:,3,t:,0.24,g:,0.296,pingjunzhi:,0.01211534
non-markov,N:,3,t:,0.24,g:,0.3,pingjunzhi:,0.010265688
non-markov,N:,3,t:,0.24,g:,0.304,pingjunzhi:,0.011339987
non-markov,N:,3,t:,0.24,g:,0.308,pingjunzhi:,0.010073699
non-markov,N:,3,t:,0.24,g:,0.312,pingjunzhi:,0.013084201
non-markov,N:,3,t:,0.24,g:,0.316,pingjunzhi:,0.011648805
non-markov,N:,3,t:,0.24,g:,0.32,pingjunzhi:,0.011102305
non-markov,N:,3,t:,0.24,g:,0.324,pingjunzhi:,0.008533072
non-markov,N:,3,t:,0.24,g:,0.328,pingjunzhi:,0.010256295
non-markov,N:,3,t:,0.24,g:,0.332,pingjunzhi:,0.010719644
non-markov,N:,3,t:,0.24,g:,0.336,pingjunzhi:,0.011977625
non-markov,N:,3,t:,0.24,g:,0.34,pingjunzhi:,0.011221469
non-markov,N:,3,t:,0.24,g:,0.344,pingjunzhi:,0.010470176
non-markov,N:,3,t:,0.24,g:,0.348,pingjunzhi:,0.011835766
non-markov,N:,3,t:,0.24,g:,0.352,pingjunzhi:,0.013376931
non-markov,N:,3,t:,0.24,g:,0.356,pingjunzhi:,0.012827718
non-markov,N:,3,t:,0.24,g:,0.36,pingjunzhi:,0.009291872
non-markov,N:,3,t:,0.24,g:,0.364,pingjunzhi:,0.010708243
non-markov,N:,3,t:,0.24,g:,0.368,pingjunzhi:,0.013415485
non-markov,N:,3,t:,0.24,g:,0.372,pingjunzhi:,0.012351534
non-markov,N:,3,t:,0.24,g:,0.376,pingjunzhi:,0.01116696
non-markov,N:,3,t:,0.24,g:,0.38,pingjunzhi:,0.012757009
non-markov,N:,3,t:,0.24,g:,0.384,pingjunzhi:,0.014209667
non-markov,N:,3,t:,0.24,g:,0.388,pingjunzhi:,0.010012404
non-markov,N:,3,t:,0.24,g:,0.392,pingjunzhi:,0.011297098
non-markov,N:,3,t:,0.24,g:,0.396,pingjunzhi:,0.012669689
non-markov,N:,3,t:,0.24,g:,0.4,pingjunzhi:,0.013218092
non-markov,N:,3,t:,0.244,g:,0,pingjunzhi:,0.010887785
non-markov,N:,3,t:,0.244,g:,0.004,pingjunzhi:,0.011152753
non-markov,N:,3,t:,0.244,g:,0.008,pingjunzhi:,0.009960526
non-markov,N:,3,t:,0.244,g:,0.012,pingjunzhi:,0.010691937
non-markov,N:,3,t:,0.244,g:,0.016,pingjunzhi:,0.010034493
non-markov,N:,3,t:,0.244,g:,0.02,pingjunzhi:,0.009744816
non-markov,N:,3,t:,0.244,g:,0.024,pingjunzhi:,0.010337527
non-markov,N:,3,t:,0.244,g:,0.028,pingjunzhi:,0.010313876
non-markov,N:,3,t:,0.244,g:,0.032,pingjunzhi:,0.010267801
non-markov,N:,3,t:,0.244,g:,0.036,pingjunzhi:,0.008450761
non-markov,N:,3,t:,0.244,g:,0.04,pingjunzhi:,0.010043283
non-markov,N:,3,t:,0.244,g:,0.044,pingjunzhi:,0.011269569
non-markov,N:,3,t:,0.244,g:,0.048,pingjunzhi:,0.009011937
non-markov,N:,3,t:,0.244,g:,0.052,pingjunzhi:,0.009636811
non-markov,N:,3,t:,0.244,g:,0.056,pingjunzhi:,0.010155722
non-markov,N:,3,t:,0.244,g:,0.06,pingjunzhi:,0.010456417
non-markov,N:,3,t:,0.244,g:,0.064,pingjunzhi:,0.009482311
non-markov,N:,3,t:,0.244,g:,0.068,pingjunzhi:,0.010948337
non-markov,N:,3,t:,0.244,g:,0.072,pingjunzhi:,0.011039349
non-markov,N:,3,t:,0.244,g:,0.076,pingjunzhi:,0.012205871
non-markov,N:,3,t:,0.244,g:,0.08,pingjunzhi:,0.010584878
non-markov,N:,3,t:,0.244,g:,0.084,pingjunzhi:,0.009517473
non-markov,N:,3,t:,0.244,g:,0.088,pingjunzhi:,0.009238728
non-markov,N:,3,t:,0.244,g:,0.092,pingjunzhi:,0.011072352
non-markov,N:,3,t:,0.244,g:,0.096,pingjunzhi:,0.010894155
non-markov,N:,3,t:,0.244,g:,0.1,pingjunzhi:,0.009935861
non-markov,N:,3,t:,0.244,g:,0.104,pingjunzhi:,0.009248322
non-markov,N:,3,t:,0.244,g:,0.108,pingjunzhi:,0.008399078
non-markov,N:,3,t:,0.244,g:,0.112,pingjunzhi:,0.010586734
non-markov,N:,3,t:,0.244,g:,0.116,pingjunzhi:,0.009158931
non-markov,N:,3,t:,0.244,g:,0.12,pingjunzhi:,0.010195759
non-markov,N:,3,t:,0.244,g:,0.124,pingjunzhi:,0.011443065
non-markov,N:,3,t:,0.244,g:,0.128,pingjunzhi:,0.010739047
non-markov,N:,3,t:,0.244,g:,0.132,pingjunzhi:,0.011021564
non-markov,N:,3,t:,0.244,g:,0.136,pingjunzhi:,0.011129588
non-markov,N:,3,t:,0.244,g:,0.14,pingjunzhi:,0.011266704
non-markov,N:,3,t:,0.244,g:,0.144,pingjunzhi:,0.010886339
non-markov,N:,3,t:,0.244,g:,0.148,pingjunzhi:,0.012172638
non-markov,N:,3,t:,0.244,g:,0.152,pingjunzhi:,0.010209183
non-markov,N:,3,t:,0.244,g:,0.156,pingjunzhi:,0.009416377
non-markov,N:,3,t:,0.244,g:,0.16,pingjunzhi:,0.009126603
non-markov,N:,3,t:,0.244,g:,0.164,pingjunzhi:,0.009172775
non-markov,N:,3,t:,0.244,g:,0.168,pingjunzhi:,0.010807461
non-markov,N:,3,t:,0.244,g:,0.172,pingjunzhi:,0.011410339
non-markov,N:,3,t:,0.244,g:,0.176,pingjunzhi:,0.0103066
non-markov,N:,3,t:,0.244,g:,0.18,pingjunzhi:,0.011735655
non-markov,N:,3,t:,0.244,g:,0.184,pingjunzhi:,0.011268788
non-markov,N:,3,t:,0.244,g:,0.188,pingjunzhi:,0.009279718
non-markov,N:,3,t:,0.244,g:,0.192,pingjunzhi:,0.010334303
non-markov,N:,3,t:,0.244,g:,0.196,pingjunzhi:,0.009869964
non-markov,N:,3,t:,0.244,g:,0.2,pingjunzhi:,0.009914835
non-markov,N:,3,t:,0.244,g:,0.204,pingjunzhi:,0.011298279
non-markov,N:,3,t:,0.244,g:,0.208,pingjunzhi:,0.01040204
non-markov,N:,3,t:,0.244,g:,0.212,pingjunzhi:,0.010210236
non-markov,N:,3,t:,0.244,g:,0.216,pingjunzhi:,0.008591475
non-markov,N:,3,t:,0.244,g:,0.22,pingjunzhi:,0.010279803
non-markov,N:,3,t:,0.244,g:,0.224,pingjunzhi:,0.010055586
non-markov,N:,3,t:,0.244,g:,0.228,pingjunzhi:,0.010575065
non-markov,N:,3,t:,0.244,g:,0.232,pingjunzhi:,0.009521622
non-markov,N:,3,t:,0.244,g:,0.236,pingjunzhi:,0.010048097
non-markov,N:,3,t:,0.244,g:,0.24,pingjunzhi:,0.011631104
non-markov,N:,3,t:,0.244,g:,0.244,pingjunzhi:,0.01005928
non-markov,N:,3,t:,0.244,g:,0.248,pingjunzhi:,0.010207357
non-markov,N:,3,t:,0.244,g:,0.252,pingjunzhi:,0.010406293
non-markov,N:,3,t:,0.244,g:,0.256,pingjunzhi:,0.010405229
non-markov,N:,3,t:,0.244,g:,0.26,pingjunzhi:,0.010707955
non-markov,N:,3,t:,0.244,g:,0.264,pingjunzhi:,0.009785139
non-markov,N:,3,t:,0.244,g:,0.268,pingjunzhi:,0.009512529
non-markov,N:,3,t:,0.244,g:,0.272,pingjunzhi:,0.009823343
non-markov,N:,3,t:,0.244,g:,0.276,pingjunzhi:,0.010613584
non-markov,N:,3,t:,0.244,g:,0.28,pingjunzhi:,0.008501977
non-markov,N:,3,t:,0.244,g:,0.284,pingjunzhi:,0.008738094
non-markov,N:,3,t:,0.244,g:,0.288,pingjunzhi:,0.010932454
non-markov,N:,3,t:,0.244,g:,0.292,pingjunzhi:,0.012015857
non-markov,N:,3,t:,0.244,g:,0.296,pingjunzhi:,0.010908434
non-markov,N:,3,t:,0.244,g:,0.3,pingjunzhi:,0.010349938
non-markov,N:,3,t:,0.244,g:,0.304,pingjunzhi:,0.011081762
non-markov,N:,3,t:,0.244,g:,0.308,pingjunzhi:,0.011174469
non-markov,N:,3,t:,0.244,g:,0.312,pingjunzhi:,0.011445446
non-markov,N:,3,t:,0.244,g:,0.316,pingjunzhi:,0.011019474
non-markov,N:,3,t:,0.244,g:,0.32,pingjunzhi:,0.009911995
non-markov,N:,3,t:,0.244,g:,0.324,pingjunzhi:,0.01141554
non-markov,N:,3,t:,0.244,g:,0.328,pingjunzhi:,0.010174865
non-markov,N:,3,t:,0.244,g:,0.332,pingjunzhi:,0.008934071
non-markov,N:,3,t:,0.244,g:,0.336,pingjunzhi:,0.010394137
non-markov,N:,3,t:,0.244,g:,0.34,pingjunzhi:,0.010877502
non-markov,N:,3,t:,0.244,g:,0.344,pingjunzhi:,0.011200383
non-markov,N:,3,t:,0.244,g:,0.348,pingjunzhi:,0.009795955
non-markov,N:,3,t:,0.244,g:,0.352,pingjunzhi:,0.010416848
non-markov,N:,3,t:,0.244,g:,0.356,pingjunzhi:,0.013221483
non-markov,N:,3,t:,0.244,g:,0.36,pingjunzhi:,0.01075529
non-markov,N:,3,t:,0.244,g:,0.364,pingjunzhi:,0.009886269
non-markov,N:,3,t:,0.244,g:,0.368,pingjunzhi:,0.01194434
non-markov,N:,3,t:,0.244,g:,0.372,pingjunzhi:,0.01378017
non-markov,N:,3,t:,0.244,g:,0.376,pingjunzhi:,0.010387143
non-markov,N:,3,t:,0.244,g:,0.38,pingjunzhi:,0.011081405
non-markov,N:,3,t:,0.244,g:,0.384,pingjunzhi:,0.011516523
non-markov,N:,3,t:,0.244,g:,0.388,pingjunzhi:,0.012045294
non-markov,N:,3,t:,0.244,g:,0.392,pingjunzhi:,0.013317905
non-markov,N:,3,t:,0.244,g:,0.396,pingjunzhi:,0.010850761
non-markov,N:,3,t:,0.244,g:,0.4,pingjunzhi:,0.010601869
non-markov,N:,3,t:,0.248,g:,0,pingjunzhi:,0.008779038
non-markov,N:,3,t:,0.248,g:,0.004,pingjunzhi:,0.008945325
non-markov,N:,3,t:,0.248,g:,0.008,pingjunzhi:,0.009949474
non-markov,N:,3,t:,0.248,g:,0.012,pingjunzhi:,0.009551929
non-markov,N:,3,t:,0.248,g:,0.016,pingjunzhi:,0.01025654
non-markov,N:,3,t:,0.248,g:,0.02,pingjunzhi:,0.010665965
non-markov,N:,3,t:,0.248,g:,0.024,pingjunzhi:,0.010533787
non-markov,N:,3,t:,0.248,g:,0.028,pingjunzhi:,0.009586672
non-markov,N:,3,t:,0.248,g:,0.032,pingjunzhi:,0.009001763
non-markov,N:,3,t:,0.248,g:,0.036,pingjunzhi:,0.009740148
non-markov,N:,3,t:,0.248,g:,0.04,pingjunzhi:,0.012246753
non-markov,N:,3,t:,0.248,g:,0.044,pingjunzhi:,0.009690086
non-markov,N:,3,t:,0.248,g:,0.048,pingjunzhi:,0.010013561
non-markov,N:,3,t:,0.248,g:,0.052,pingjunzhi:,0.0102133
non-markov,N:,3,t:,0.248,g:,0.056,pingjunzhi:,0.010359582
non-markov,N:,3,t:,0.248,g:,0.06,pingjunzhi:,0.010739185
non-markov,N:,3,t:,0.248,g:,0.064,pingjunzhi:,0.009198535
non-markov,N:,3,t:,0.248,g:,0.068,pingjunzhi:,0.009787037
non-markov,N:,3,t:,0.248,g:,0.072,pingjunzhi:,0.009252495
non-markov,N:,3,t:,0.248,g:,0.076,pingjunzhi:,0.009722306
non-markov,N:,3,t:,0.248,g:,0.08,pingjunzhi:,0.011068288
non-markov,N:,3,t:,0.248,g:,0.084,pingjunzhi:,0.009946234
non-markov,N:,3,t:,0.248,g:,0.088,pingjunzhi:,0.010789656
non-markov,N:,3,t:,0.248,g:,0.092,pingjunzhi:,0.010198386
non-markov,N:,3,t:,0.248,g:,0.096,pingjunzhi:,0.008538466
non-markov,N:,3,t:,0.248,g:,0.1,pingjunzhi:,0.010257058
non-markov,N:,3,t:,0.248,g:,0.104,pingjunzhi:,0.010028588
non-markov,N:,3,t:,0.248,g:,0.108,pingjunzhi:,0.009981794
non-markov,N:,3,t:,0.248,g:,0.112,pingjunzhi:,0.009175576
non-markov,N:,3,t:,0.248,g:,0.116,pingjunzhi:,0.010317601
non-markov,N:,3,t:,0.248,g:,0.12,pingjunzhi:,0.010532852
non-markov,N:,3,t:,0.248,g:,0.124,pingjunzhi:,0.009528707
non-markov,N:,3,t:,0.248,g:,0.128,pingjunzhi:,0.010666976
non-markov,N:,3,t:,0.248,g:,0.132,pingjunzhi:,0.010163713
non-markov,N:,3,t:,0.248,g:,0.136,pingjunzhi:,0.010429198
non-markov,N:,3,t:,0.248,g:,0.14,pingjunzhi:,0.011139662
non-markov,N:,3,t:,0.248,g:,0.144,pingjunzhi:,0.01089687
non-markov,N:,3,t:,0.248,g:,0.148,pingjunzhi:,0.010305357
non-markov,N:,3,t:,0.248,g:,0.152,pingjunzhi:,0.011053754
non-markov,N:,3,t:,0.248,g:,0.156,pingjunzhi:,0.010430943
non-markov,N:,3,t:,0.248,g:,0.16,pingjunzhi:,0.008681545
non-markov,N:,3,t:,0.248,g:,0.164,pingjunzhi:,0.009598012
non-markov,N:,3,t:,0.248,g:,0.168,pingjunzhi:,0.010820804
non-markov,N:,3,t:,0.248,g:,0.172,pingjunzhi:,0.008434306
non-markov,N:,3,t:,0.248,g:,0.176,pingjunzhi:,0.010442496
non-markov,N:,3,t:,0.248,g:,0.18,pingjunzhi:,0.010157868
non-markov,N:,3,t:,0.248,g:,0.184,pingjunzhi:,0.010391411
non-markov,N:,3,t:,0.248,g:,0.188,pingjunzhi:,0.011094403
non-markov,N:,3,t:,0.248,g:,0.192,pingjunzhi:,0.012415521
non-markov,N:,3,t:,0.248,g:,0.196,pingjunzhi:,0.011215092
non-markov,N:,3,t:,0.248,g:,0.2,pingjunzhi:,0.009334703
non-markov,N:,3,t:,0.248,g:,0.204,pingjunzhi:,0.009730706
non-markov,N:,3,t:,0.248,g:,0.208,pingjunzhi:,0.010857827
non-markov,N:,3,t:,0.248,g:,0.212,pingjunzhi:,0.011314002
non-markov,N:,3,t:,0.248,g:,0.216,pingjunzhi:,0.011117989
non-markov,N:,3,t:,0.248,g:,0.22,pingjunzhi:,0.01174843
non-markov,N:,3,t:,0.248,g:,0.224,pingjunzhi:,0.010506888
non-markov,N:,3,t:,0.248,g:,0.228,pingjunzhi:,0.011881935
non-markov,N:,3,t:,0.248,g:,0.232,pingjunzhi:,0.010546143
non-markov,N:,3,t:,0.248,g:,0.236,pingjunzhi:,0.009779033
non-markov,N:,3,t:,0.248,g:,0.24,pingjunzhi:,0.010362555
non-markov,N:,3,t:,0.248,g:,0.244,pingjunzhi:,0.011381553
non-markov,N:,3,t:,0.248,g:,0.248,pingjunzhi:,0.010076364
non-markov,N:,3,t:,0.248,g:,0.252,pingjunzhi:,0.010112361
non-markov,N:,3,t:,0.248,g:,0.256,pingjunzhi:,0.009317431
non-markov,N:,3,t:,0.248,g:,0.26,pingjunzhi:,0.009960409
non-markov,N:,3,t:,0.248,g:,0.264,pingjunzhi:,0.011229792
non-markov,N:,3,t:,0.248,g:,0.268,pingjunzhi:,0.009606619
non-markov,N:,3,t:,0.248,g:,0.272,pingjunzhi:,0.008860592
non-markov,N:,3,t:,0.248,g:,0.276,pingjunzhi:,0.009347569
non-markov,N:,3,t:,0.248,g:,0.28,pingjunzhi:,0.010939309
non-markov,N:,3,t:,0.248,g:,0.284,pingjunzhi:,0.010890636
non-markov,N:,3,t:,0.248,g:,0.288,pingjunzhi:,0.009223985
non-markov,N:,3,t:,0.248,g:,0.292,pingjunzhi:,0.011237583
non-markov,N:,3,t:,0.248,g:,0.296,pingjunzhi:,0.012443565
non-markov,N:,3,t:,0.248,g:,0.3,pingjunzhi:,0.011068963
non-markov,N:,3,t:,0.248,g:,0.304,pingjunzhi:,0.010658284
non-markov,N:,3,t:,0.248,g:,0.308,pingjunzhi:,0.011038614
non-markov,N:,3,t:,0.248,g:,0.312,pingjunzhi:,0.010795002
non-markov,N:,3,t:,0.248,g:,0.316,pingjunzhi:,0.010240388
non-markov,N:,3,t:,0.248,g:,0.32,pingjunzhi:,0.010330912
non-markov,N:,3,t:,0.248,g:,0.324,pingjunzhi:,0.010018175
non-markov,N:,3,t:,0.248,g:,0.328,pingjunzhi:,0.011721803
non-markov,N:,3,t:,0.248,g:,0.332,pingjunzhi:,0.009872982
non-markov,N:,3,t:,0.248,g:,0.336,pingjunzhi:,0.010130394
non-markov,N:,3,t:,0.248,g:,0.34,pingjunzhi:,0.011398125
non-markov,N:,3,t:,0.248,g:,0.344,pingjunzhi:,0.010178124
non-markov,N:,3,t:,0.248,g:,0.348,pingjunzhi:,0.010509963
non-markov,N:,3,t:,0.248,g:,0.352,pingjunzhi:,0.010445826
non-markov,N:,3,t:,0.248,g:,0.356,pingjunzhi:,0.011224131
non-markov,N:,3,t:,0.248,g:,0.36,pingjunzhi:,0.009952622
non-markov,N:,3,t:,0.248,g:,0.364,pingjunzhi:,0.01026684
non-markov,N:,3,t:,0.248,g:,0.368,pingjunzhi:,0.013678245
non-markov,N:,3,t:,0.248,g:,0.372,pingjunzhi:,0.012713489
non-markov,N:,3,t:,0.248,g:,0.376,pingjunzhi:,0.012228547
non-markov,N:,3,t:,0.248,g:,0.38,pingjunzhi:,0.011384304
non-markov,N:,3,t:,0.248,g:,0.384,pingjunzhi:,0.012386506
non-markov,N:,3,t:,0.248,g:,0.388,pingjunzhi:,0.012583092
non-markov,N:,3,t:,0.248,g:,0.392,pingjunzhi:,0.011685562
non-markov,N:,3,t:,0.248,g:,0.396,pingjunzhi:,0.011697211
non-markov,N:,3,t:,0.248,g:,0.4,pingjunzhi:,0.010045629
non-markov,N:,3,t:,0.252,g:,0,pingjunzhi:,0.010431664
non-markov,N:,3,t:,0.252,g:,0.004,pingjunzhi:,0.009764533
non-markov,N:,3,t:,0.252,g:,0.008,pingjunzhi:,0.009862636
non-markov,N:,3,t:,0.252,g:,0.012,pingjunzhi:,0.009686262
non-markov,N:,3,t:,0.252,g:,0.016,pingjunzhi:,0.009038496
non-markov,N:,3,t:,0.252,g:,0.02,pingjunzhi:,0.008982702
non-markov,N:,3,t:,0.252,g:,0.024,pingjunzhi:,0.01018646
non-markov,N:,3,t:,0.252,g:,0.028,pingjunzhi:,0.009202373
non-markov,N:,3,t:,0.252,g:,0.032,pingjunzhi:,0.008593387
non-markov,N:,3,t:,0.252,g:,0.036,pingjunzhi:,0.010579358
non-markov,N:,3,t:,0.252,g:,0.04,pingjunzhi:,0.010693201
non-markov,N:,3,t:,0.252,g:,0.044,pingjunzhi:,0.011180252
non-markov,N:,3,t:,0.252,g:,0.048,pingjunzhi:,0.009518144
non-markov,N:,3,t:,0.252,g:,0.052,pingjunzhi:,0.00885357
non-markov,N:,3,t:,0.252,g:,0.056,pingjunzhi:,0.008824086
non-markov,N:,3,t:,0.252,g:,0.06,pingjunzhi:,0.009567413
non-markov,N:,3,t:,0.252,g:,0.064,pingjunzhi:,0.009508137
non-markov,N:,3,t:,0.252,g:,0.068,pingjunzhi:,0.010489581
non-markov,N:,3,t:,0.252,g:,0.072,pingjunzhi:,0.011475232
non-markov,N:,3,t:,0.252,g:,0.076,pingjunzhi:,0.011285009
non-markov,N:,3,t:,0.252,g:,0.08,pingjunzhi:,0.009961681
non-markov,N:,3,t:,0.252,g:,0.084,pingjunzhi:,0.009298559
non-markov,N:,3,t:,0.252,g:,0.088,pingjunzhi:,0.01109234
non-markov,N:,3,t:,0.252,g:,0.092,pingjunzhi:,0.011001638
non-markov,N:,3,t:,0.252,g:,0.096,pingjunzhi:,0.010815192
non-markov,N:,3,t:,0.252,g:,0.1,pingjunzhi:,0.008397222
non-markov,N:,3,t:,0.252,g:,0.104,pingjunzhi:,0.011680021
non-markov,N:,3,t:,0.252,g:,0.108,pingjunzhi:,0.010298008
non-markov,N:,3,t:,0.252,g:,0.112,pingjunzhi:,0.010263113
non-markov,N:,3,t:,0.252,g:,0.116,pingjunzhi:,0.010208729
non-markov,N:,3,t:,0.252,g:,0.12,pingjunzhi:,0.010332784
non-markov,N:,3,t:,0.252,g:,0.124,pingjunzhi:,0.009622908
non-markov,N:,3,t:,0.252,g:,0.128,pingjunzhi:,0.009594772
non-markov,N:,3,t:,0.252,g:,0.132,pingjunzhi:,0.008920632
non-markov,N:,3,t:,0.252,g:,0.136,pingjunzhi:,0.011381238
non-markov,N:,3,t:,0.252,g:,0.14,pingjunzhi:,0.009956929
non-markov,N:,3,t:,0.252,g:,0.144,pingjunzhi:,0.009758659
non-markov,N:,3,t:,0.252,g:,0.148,pingjunzhi:,0.010789822
non-markov,N:,3,t:,0.252,g:,0.152,pingjunzhi:,0.011090908
non-markov,N:,3,t:,0.252,g:,0.156,pingjunzhi:,0.010587738
non-markov,N:,3,t:,0.252,g:,0.16,pingjunzhi:,0.009425372
non-markov,N:,3,t:,0.252,g:,0.164,pingjunzhi:,0.009224127
non-markov,N:,3,t:,0.252,g:,0.168,pingjunzhi:,0.00897738
